,model,bootstrap_iteration,feature,feature_importance
484,GenMetS + covariates,69,GenMetS,0.11924716995383988
485,GenMetS + covariates,69,SocialEconomicalStatus,0.027817723489004312
486,GenMetS + covariates,69,TVhour,0.0033899274734366255
487,GenMetS + covariates,69,Sleephour,0.0016381053750713704
488,GenMetS + covariates,69,PhysicalActivity,0.0009607695251772256
489,GenMetS + covariates,69,Education,0.0
490,GenMetS + covariates,70,Age,0.4903302114347982
491,GenMetS + covariates,70,GenMetS,0.23785054856822482
492,GenMetS + covariates,70,SocialEconomicalStatus,0.23467096150411226
493,GenMetS + covariates,70,Education,0.10932259517418284
494,GenMetS + covariates,70,PhysicalActivity,0.09799530541793343
495,GenMetS + covariates,70,TVhour,0.052685396177625216
496,GenMetS + covariates,70,Sleephour,0.01126261889782768
497,GenMetS + covariates,71,Age,0.2194761964303594
498,GenMetS + covariates,71,GenMetS,0.09200045696627
499,GenMetS + covariates,71,TVhour,0.035484458394926394
500,GenMetS + covariates,71,SocialEconomicalStatus,0.03285340114903671
501,GenMetS + covariates,71,Sleephour,0.018791055935831674
502,GenMetS + covariates,71,Education,0.018667106394638762
503,GenMetS + covariates,71,PhysicalActivity,0.01376462623423517
504,GenMetS + covariates,72,Age,0.6730259746140625
505,GenMetS + covariates,72,GenMetS,0.27198533687864734
506,GenMetS + covariates,72,SocialEconomicalStatus,0.1640120237124048
507,GenMetS + covariates,72,Education,0.15779400308844108
508,GenMetS + covariates,72,PhysicalActivity,0.03686272939087614
509,GenMetS + covariates,72,TVhour,0.035755309877158366
510,GenMetS + covariates,72,Sleephour,0.01931730946318969
511,GenMetS + covariates,73,Age,0.43386875107208345
512,GenMetS + covariates,73,GenMetS,0.2278806752666692
513,GenMetS + covariates,73,TVhour,0.20766746846993483
514,GenMetS + covariates,73,SocialEconomicalStatus,0.11775709550870855
515,GenMetS + covariates,73,Education,0.06048412116502275
516,GenMetS + covariates,73,PhysicalActivity,0.042546345540926005
517,GenMetS + covariates,73,Sleephour,0.004647279791257995
518,GenMetS + covariates,74,Age,0.3551394282995371
519,GenMetS + covariates,74,GenMetS,0.13748229977029758
520,GenMetS + covariates,74,SocialEconomicalStatus,0.09747446115627127
521,GenMetS + covariates,74,Education,0.022901636938072945
522,GenMetS + covariates,74,Sleephour,0.020042753254274702
523,GenMetS + covariates,74,TVhour,0.01560216510235505
524,GenMetS + covariates,74,PhysicalActivity,0.006872612843177869
525,GenMetS + covariates,75,Age,0.512511232720964
526,GenMetS + covariates,75,GenMetS,0.2981278268246464
527,GenMetS + covariates,75,SocialEconomicalStatus,0.1904757785776768
528,GenMetS + covariates,75,TVhour,0.1511441167383972
529,GenMetS + covariates,75,Education,0.14482941647715586
530,GenMetS + covariates,75,PhysicalActivity,0.08637199851829144
531,GenMetS + covariates,75,Sleephour,0.00802675329976612
532,GenMetS + covariates,76,Age,0.21683498653169303
533,GenMetS + covariates,76,GenMetS,0.06781374021460898
534,GenMetS + covariates,76,Education,0.03749126153404789
535,GenMetS + covariates,76,SocialEconomicalStatus,0.03190757640430495
536,GenMetS + covariates,76,TVhour,0.015126400898383161
537,GenMetS + covariates,76,Sleephour,0.0
538,GenMetS + covariates,76,PhysicalActivity,0.0
539,GenMetS + covariates,77,Age,0.5606355133701663
540,GenMetS + covariates,77,GenMetS,0.30760911473010977
541,GenMetS + covariates,77,SocialEconomicalStatus,0.12267545794852566
542,GenMetS + covariates,77,PhysicalActivity,0.10923540369842054
543,GenMetS + covariates,77,Education,0.09422879869474474
544,GenMetS + covariates,77,TVhour,0.07307099843339096
545,GenMetS + covariates,77,Sleephour,0.02057618193731954
546,GenMetS + covariates,78,Age,0.26519950871258613
547,GenMetS + covariates,78,GenMetS,0.17350202235142512
548,GenMetS + covariates,78,SocialEconomicalStatus,0.06728752520996262
549,GenMetS + covariates,78,PhysicalActivity,0.06071621447178338
550,GenMetS + covariates,78,Education,0.052972082447624955
551,GenMetS + covariates,78,TVhour,0.012033334160939345
552,GenMetS + covariates,78,Sleephour,0.006999051007679318
553,GenMetS + covariates,79,Age,0.6432468263450668
554,GenMetS + covariates,79,GenMetS,0.18967828162173153
555,GenMetS + covariates,79,SocialEconomicalStatus,0.18599320305263006
556,GenMetS + covariates,79,PhysicalActivity,0.07403139059466343
557,GenMetS + covariates,79,Education,0.019689372911221463
558,GenMetS + covariates,79,TVhour,0.018638481509906265
559,GenMetS + covariates,79,Sleephour,0.0
560,GenMetS + covariates,80,Age,0.5729412414307397
561,GenMetS + covariates,80,GenMetS,0.2644654899037064
562,GenMetS + covariates,80,SocialEconomicalStatus,0.20826605457119235
563,GenMetS + covariates,80,Education,0.1646201005399366
564,GenMetS + covariates,80,PhysicalActivity,0.1362475118242481
565,GenMetS + covariates,80,TVhour,0.0999780569210373
566,GenMetS + covariates,80,Sleephour,0.008303810200757449
567,GenMetS + covariates,81,Age,0.3387982569905342
568,GenMetS + covariates,81,GenMetS,0.11354281418329895
569,GenMetS + covariates,81,SocialEconomicalStatus,0.028379498387643785
570,GenMetS + covariates,81,PhysicalActivity,0.026587288291659194
571,GenMetS + covariates,81,Education,0.0034726025453182346
572,GenMetS + covariates,81,TVhour,0.003229231526764735
573,GenMetS + covariates,81,Sleephour,0.001257459672754286
574,GenMetS + covariates,82,Age,0.2851901449579056
575,GenMetS + covariates,82,GenMetS,0.10713851599119353
576,GenMetS + covariates,82,SocialEconomicalStatus,0.0816048980752627
577,GenMetS + covariates,82,Education,0.053198822633259826
578,GenMetS + covariates,82,TVhour,0.05130290964066431
579,GenMetS + covariates,82,PhysicalActivity,0.005735570920044916
580,GenMetS + covariates,82,Sleephour,0.0
581,GenMetS + covariates,83,Age,0.3054938843683663
582,GenMetS + covariates,83,GenMetS,0.1538270324698948
583,GenMetS + covariates,83,SocialEconomicalStatus,0.06784260310984166
584,GenMetS + covariates,83,TVhour,0.03051854827944016
585,GenMetS + covariates,83,Education,0.016649423905458576
586,GenMetS + covariates,83,PhysicalActivity,0.008640245164615208
587,GenMetS + covariates,83,Sleephour,0.007253499673798041
588,GenMetS + covariates,84,Age,0.6473891291944656
589,GenMetS + covariates,84,GenMetS,0.34971528989373263
590,GenMetS + covariates,84,SocialEconomicalStatus,0.23919472746219897
591,GenMetS + covariates,84,Sleephour,0.1219097076586137
592,GenMetS + covariates,84,TVhour,0.12106267323148337
593,GenMetS + covariates,84,Education,0.11954653554661547
594,GenMetS + covariates,84,PhysicalActivity,0.11691898474697435
595,GenMetS + covariates,85,Age,0.6809527508179419
596,GenMetS + covariates,85,GenMetS,0.2934021982410578
597,GenMetS + covariates,85,SocialEconomicalStatus,0.2919621833716002
598,GenMetS + covariates,85,PhysicalActivity,0.07405860505039219
599,GenMetS + covariates,85,TVhour,0.07018849298692552
600,GenMetS + covariates,85,Education,0.04482630764082488
601,GenMetS + covariates,85,Sleephour,0.011963869058147635
602,GenMetS + covariates,86,Age,0.30141634814592116
603,GenMetS + covariates,86,GenMetS,0.22169070450978617
604,GenMetS + covariates,86,SocialEconomicalStatus,0.0822502868792574
605,GenMetS + covariates,86,PhysicalActivity,0.02241351631438117
606,GenMetS + covariates,86,Education,0.02072601852258581
607,GenMetS + covariates,86,Sleephour,0.00625207644923487
608,GenMetS + covariates,86,TVhour,0.0
609,GenMetS + covariates,87,Age,0.40247993161786266
610,GenMetS + covariates,87,SocialEconomicalStatus,0.07728242423342256
611,GenMetS + covariates,87,GenMetS,0.027263712591715856
612,GenMetS + covariates,87,Education,0.013918369856525078
613,GenMetS + covariates,87,TVhour,0.0
614,GenMetS + covariates,87,Sleephour,0.0
615,GenMetS + covariates,87,PhysicalActivity,0.0
616,GenMetS + covariates,88,Age,0.2731374838106094
617,GenMetS + covariates,88,GenMetS,0.13631461691126834
618,GenMetS + covariates,88,SocialEconomicalStatus,0.0285103095397871
619,GenMetS + covariates,88,Education,0.007792407916651819
620,GenMetS + covariates,88,TVhour,0.0
621,GenMetS + covariates,88,Sleephour,0.0
622,GenMetS + covariates,88,PhysicalActivity,0.0
623,GenMetS + covariates,89,Age,0.4377070925132958
624,GenMetS + covariates,89,GenMetS,0.2913542076981869
625,GenMetS + covariates,89,TVhour,0.1317451229871216
626,GenMetS + covariates,89,SocialEconomicalStatus,0.12999237723451929
627,GenMetS + covariates,89,Education,0.11649501072808549
628,GenMetS + covariates,89,PhysicalActivity,0.031116947053759187
629,GenMetS + covariates,89,Sleephour,0.009994364945148989
630,GenMetS + covariates,90,Age,0.2384488901655293
631,GenMetS + covariates,90,TVhour,0.07234907906956074
632,GenMetS + covariates,90,GenMetS,0.06394616427676134
633,GenMetS + covariates,90,SocialEconomicalStatus,0.05638936413262315
634,GenMetS + covariates,90,Education,0.017992227334494657
635,GenMetS + covariates,90,Sleephour,0.0
636,GenMetS + covariates,90,PhysicalActivity,0.0
637,GenMetS + covariates,91,Age,0.18624588352070123
638,GenMetS + covariates,91,GenMetS,0.13276579140963168
639,GenMetS + covariates,91,SocialEconomicalStatus,0.06815285087645018
640,GenMetS + covariates,91,Education,0.0568435582968372
641,GenMetS + covariates,91,TVhour,0.04542929552633884
642,GenMetS + covariates,91,Sleephour,0.025104791025519022
643,GenMetS + covariates,91,PhysicalActivity,0.01741608691239661
644,GenMetS + covariates,92,Age,0.34599418719687225
645,GenMetS + covariates,92,SocialEconomicalStatus,0.0952792524748344
646,GenMetS + covariates,92,GenMetS,0.0795617734173278
647,GenMetS + covariates,92,PhysicalActivity,0.002481330148617015
648,GenMetS + covariates,92,TVhour,0.0
649,GenMetS + covariates,92,Sleephour,0.0
650,GenMetS + covariates,92,Education,0.0
651,GenMetS + covariates,93,Age,0.2548990563876857
652,GenMetS + covariates,93,GenMetS,0.1334239476201711
653,GenMetS + covariates,93,SocialEconomicalStatus,0.05514673981637934
654,GenMetS + covariates,93,TVhour,0.009448708353322687
655,GenMetS + covariates,93,Education,0.008183163911897554
656,GenMetS + covariates,93,Sleephour,0.0064328055435067255
657,GenMetS + covariates,93,PhysicalActivity,0.000712727763586573
658,GenMetS + covariates,94,Age,0.3448631430592417
659,GenMetS + covariates,94,GenMetS,0.11236720832043624
660,GenMetS + covariates,94,SocialEconomicalStatus,0.07439705797883304
661,GenMetS + covariates,94,TVhour,0.05598587652322126
662,GenMetS + covariates,94,Education,0.012554109626216814
663,GenMetS + covariates,94,PhysicalActivity,0.011379649882135839
664,GenMetS + covariates,94,Sleephour,0.0
665,GenMetS + covariates,95,Age,0.6494466227935626
666,GenMetS + covariates,95,GenMetS,0.33737205154610855
667,GenMetS + covariates,95,SocialEconomicalStatus,0.22071376002074602
668,GenMetS + covariates,95,PhysicalActivity,0.1992846474222219
669,GenMetS + covariates,95,TVhour,0.15196717204905494
670,GenMetS + covariates,95,Education,0.14077586500967523
671,GenMetS + covariates,95,Sleephour,0.084262575381125
672,GenMetS + covariates,96,Age,0.19334505262891152
673,GenMetS + covariates,96,GenMetS,0.08621392085706742
674,GenMetS + covariates,96,TVhour,0.06379615188522818
675,GenMetS + covariates,96,SocialEconomicalStatus,0.024339867695476154
676,GenMetS + covariates,96,Sleephour,0.0
677,GenMetS + covariates,96,PhysicalActivity,0.0
678,GenMetS + covariates,96,Education,0.0
679,GenMetS + covariates,97,Age,0.3274943889524633
680,GenMetS + covariates,97,SocialEconomicalStatus,0.17388652480261277
681,GenMetS + covariates,97,GenMetS,0.07462786764436818
682,GenMetS + covariates,97,TVhour,0.061101211401306275
683,GenMetS + covariates,97,Sleephour,0.006171165525809755
684,GenMetS + covariates,97,PhysicalActivity,0.0
685,GenMetS + covariates,97,Education,0.0
686,GenMetS + covariates,98,Age,0.344994533500091
687,GenMetS + covariates,98,GenMetS,0.13556359707114837
688,GenMetS + covariates,98,SocialEconomicalStatus,0.10782387026250197
689,GenMetS + covariates,98,PhysicalActivity,0.015443713760469104
690,GenMetS + covariates,98,TVhour,0.010073434683614999
691,GenMetS + covariates,98,Education,0.0019379702469816905
692,GenMetS + covariates,98,Sleephour,0.0
693,GenMetS + covariates,99,Age,0.3032776975939482
694,GenMetS + covariates,99,GenMetS,0.2387001766546767
695,GenMetS + covariates,99,TVhour,0.03719358474923369
696,GenMetS + covariates,99,PhysicalActivity,0.02618531542399865
697,GenMetS + covariates,99,SocialEconomicalStatus,0.013209021340038075
698,GenMetS + covariates,99,Sleephour,0.0
699,GenMetS + covariates,99,Education,0.0
700,GenMetS only,0,GenMetS,0.26467833874115926
701,GenMetS only,1,GenMetS,0.12839119938098723
702,GenMetS only,2,GenMetS,0.19940855478172848
703,GenMetS only,3,GenMetS,0.24410332357448838
704,GenMetS only,4,GenMetS,0.23033791728538497
705,GenMetS only,5,GenMetS,0.19741093166135426
706,GenMetS only,6,GenMetS,0.3475966922380031
707,GenMetS only,7,GenMetS,0.17097348358595948
708,GenMetS only,8,GenMetS,0.20810060341588085
709,GenMetS only,9,GenMetS,0.11660774057800884
710,GenMetS only,10,GenMetS,0.43639034053890235
711,GenMetS only,11,GenMetS,0.14951199679821728
712,GenMetS only,12,GenMetS,0.34749570388665113
713,GenMetS only,13,GenMetS,0.09081003383836811
714,GenMetS only,14,GenMetS,0.2594634935933131
715,GenMetS only,15,GenMetS,0.17439257430809516
716,GenMetS only,16,GenMetS,0.1729463566216054
717,GenMetS only,17,GenMetS,0.19600600600049448
718,GenMetS only,18,GenMetS,0.18850716793371575
719,GenMetS only,19,GenMetS,0.2688311253638628
720,GenMetS only,20,GenMetS,0.3825588082682203
721,GenMetS only,21,GenMetS,0.31356629820636267
722,GenMetS only,22,GenMetS,0.13683907726075914
723,GenMetS only,23,GenMetS,0.4206782871230885
724,GenMetS only,24,GenMetS,0.18300748670063224
725,GenMetS only,25,GenMetS,0.1893031790475577
726,GenMetS only,26,GenMetS,0.18343089157686124
727,GenMetS only,27,GenMetS,0.19341813918627385
728,GenMetS only,28,GenMetS,0.21709829359363622
729,GenMetS only,29,GenMetS,0.13566067054812556
730,GenMetS only,30,GenMetS,0.1674016392473821
731,GenMetS only,31,GenMetS,0.20544698851362422
732,GenMetS only,32,GenMetS,0.21205361642426362
733,GenMetS only,33,GenMetS,0.4291104548821157
734,GenMetS only,34,GenMetS,0.18813669248794515
735,GenMetS only,35,GenMetS,0.4721004200361807
736,GenMetS only,36,GenMetS,0.08719265901104167
737,GenMetS only,37,GenMetS,0.16291395887228682
738,GenMetS only,38,GenMetS,0.25068131189710563
739,GenMetS only,39,GenMetS,0.3379423561869189
740,GenMetS only,40,GenMetS,0.23011381542406703
741,GenMetS only,41,GenMetS,0.20595480991344622
742,GenMetS only,42,GenMetS,0.39329543467652467
743,GenMetS only,43,GenMetS,0.18177262537504754
744,GenMetS only,44,GenMetS,0.37689526818623703
745,GenMetS only,45,GenMetS,0.0707564834519117
746,GenMetS only,46,GenMetS,0.11358355929378283
747,GenMetS only,47,GenMetS,0.28878855076563303
748,GenMetS only,48,GenMetS,0.19996607026568164
749,GenMetS only,49,GenMetS,0.224456786770822
750,GenMetS only,50,GenMetS,0.1642045276614803
751,GenMetS only,51,GenMetS,0.16701002780223886
752,GenMetS only,52,GenMetS,0.12871604737956766
753,GenMetS only,53,GenMetS,0.23188418941330852
754,GenMetS only,54,GenMetS,0.1357842282247212
755,GenMetS only,55,GenMetS,0.29387973233922904
756,GenMetS only,56,GenMetS,0.20102134784007514
757,GenMetS only,57,GenMetS,0.12137698193446356
758,GenMetS only,58,GenMetS,0.2567170695121641
759,GenMetS only,59,GenMetS,0.18913902636701935
760,GenMetS only,60,GenMetS,0.4565591693294959
761,GenMetS only,61,GenMetS,0.12713138311273525
762,GenMetS only,62,GenMetS,0.25954047367138855
763,GenMetS only,63,GenMetS,0.18900523256524723
764,GenMetS only,64,GenMetS,0.19716713623477458
765,GenMetS only,65,GenMetS,0.28416679525782396
766,GenMetS only,66,GenMetS,0.2981917004386584
767,GenMetS only,67,GenMetS,0.3287985213108844
768,GenMetS only,68,GenMetS,0.21835847076742596
769,GenMetS only,69,GenMetS,0.3821161951251259
770,GenMetS only,70,GenMetS,0.37038702481695346
771,GenMetS only,71,GenMetS,0.42036070937428754
772,GenMetS only,72,GenMetS,0.21573090157023186
773,GenMetS only,73,GenMetS,0.2117200485428933
774,GenMetS only,74,GenMetS,0.2092980566780359
775,GenMetS only,75,GenMetS,0.2287074208208015
776,GenMetS only,76,GenMetS,0.29483689548875447
777,GenMetS only,77,GenMetS,0.4585366991725234
778,GenMetS only,78,GenMetS,0.2348934224747182
779,GenMetS only,79,GenMetS,0.15671871616994895
780,GenMetS only,80,GenMetS,0.3013369499293535
781,GenMetS only,81,GenMetS,0.3304701591840151
782,GenMetS only,82,GenMetS,0.12947642337641227
783,GenMetS only,83,GenMetS,0.40613499231822786
784,GenMetS only,84,GenMetS,0.18155041139903996
785,GenMetS only,85,GenMetS,0.3301435985231634
786,GenMetS only,86,GenMetS,0.3115085461516348
787,GenMetS only,87,GenMetS,0.3515451262414593
788,GenMetS only,88,GenMetS,0.19918404159996728
789,GenMetS only,89,GenMetS,0.33169088939770514
790,GenMetS only,90,GenMetS,0.20973550389036194
791,GenMetS only,91,GenMetS,0.24767199988666647
792,GenMetS only,92,GenMetS,0.1553107342883358
793,GenMetS only,93,GenMetS,0.34168019231281216
794,GenMetS only,94,GenMetS,0.17785703355208454
795,GenMetS only,95,GenMetS,0.3000458030535805
796,GenMetS only,96,GenMetS,0.17718088737329152
797,GenMetS only,97,GenMetS,0.16867580983849864
798,GenMetS only,98,GenMetS,0.2014075288701958
799,GenMetS only,99,GenMetS,0.5083299259555838
800,GenMetS + age,0,Age,0.29390724748414404
801,GenMetS + age,0,GenMetS,0.10784282938578967
802,GenMetS + age,1,Age,0.24430952661039526
803,GenMetS + age,1,GenMetS,0.08158298799193778
804,GenMetS + age,2,Age,0.19866835686312626
805,GenMetS + age,2,GenMetS,0.12193730939257258
806,GenMetS + age,3,Age,0.23926964013002555
807,GenMetS + age,3,GenMetS,0.1018712900578113
808,GenMetS + age,4,Age,0.5817820162713794
809,GenMetS + age,4,GenMetS,0.13853610861535967
810,GenMetS + age,5,Age,0.3909352274721971
811,GenMetS + age,5,GenMetS,0.1796543751817061
812,GenMetS + age,6,Age,0.21403296758776058
813,GenMetS + age,6,GenMetS,0.1334938217105722
814,GenMetS + age,7,Age,0.4849081273852945
815,GenMetS + age,7,GenMetS,0.21974459843102978
816,GenMetS + age,8,Age,0.3011405054919758
817,GenMetS + age,8,GenMetS,0.16122687739805594
818,GenMetS + age,9,Age,0.2710425032558678
819,GenMetS + age,9,GenMetS,0.08775406152305748
820,GenMetS + age,10,Age,0.3851886222856984
821,GenMetS + age,10,GenMetS,0.15774452533290073
822,GenMetS + age,11,Age,0.20644841807225245
823,GenMetS + age,11,GenMetS,0.10094325944849435
824,GenMetS + age,12,Age,0.249835249486129
825,GenMetS + age,12,GenMetS,0.10667627196896963
826,GenMetS + age,13,Age,0.4758030219572003
827,GenMetS + age,13,GenMetS,0.1233784057968987
828,GenMetS + age,14,Age,0.5284550286230666
829,GenMetS + age,14,GenMetS,0.33823179407773063
830,GenMetS + age,15,Age,0.2999818234369159
831,GenMetS + age,15,GenMetS,0.16285922745863615
832,GenMetS + age,16,Age,0.6490546846764369
833,GenMetS + age,16,GenMetS,0.2886127497205446
834,GenMetS + age,17,Age,0.36745656897811474
835,GenMetS + age,17,GenMetS,0.14979076915396455
836,GenMetS + age,18,Age,0.22417090212024274
837,GenMetS + age,18,GenMetS,0.1060804760403742
838,GenMetS + age,19,Age,0.4127873297692449
839,GenMetS + age,19,GenMetS,0.08084695171202641
840,GenMetS + age,20,Age,0.4631802284653748
841,GenMetS + age,20,GenMetS,0.31539390545748863
842,GenMetS + age,21,Age,0.5737321217893794
843,GenMetS + age,21,GenMetS,0.2678520389289112
844,GenMetS + age,22,Age,0.43843748675065974
845,GenMetS + age,22,GenMetS,0.20552006055890712
846,GenMetS + age,23,Age,0.43702134844012325
847,GenMetS + age,23,GenMetS,0.26764673872374806
848,GenMetS + age,24,Age,0.25524436025918246
849,GenMetS + age,24,GenMetS,0.125858618562403
850,GenMetS + age,25,Age,0.353502848254724
851,GenMetS + age,25,GenMetS,0.12838762320638464
852,GenMetS + age,26,Age,0.28938593854023054
853,GenMetS + age,26,GenMetS,0.20203220213318024
854,GenMetS + age,27,Age,0.40236926220792063
855,GenMetS + age,27,GenMetS,0.20872948423852386
856,GenMetS + age,28,Age,0.507541993907066
857,GenMetS + age,28,GenMetS,0.25191692266875393
858,GenMetS + age,29,Age,0.3493209581264739
859,GenMetS + age,29,GenMetS,0.15985163245736428
860,GenMetS + age,30,Age,0.5042140961119003
861,GenMetS + age,30,GenMetS,0.15586338240439454
862,GenMetS + age,31,Age,0.6302394417823739
863,GenMetS + age,31,GenMetS,0.2768855460604861
864,GenMetS + age,32,Age,0.4082142681540161
865,GenMetS + age,32,GenMetS,0.2931462089128412
866,GenMetS + age,33,Age,0.2333957965502658
867,GenMetS + age,33,GenMetS,0.14395469050572893
868,GenMetS + age,34,Age,0.29977508216294346
869,GenMetS + age,34,GenMetS,0.11546314629365649
870,GenMetS + age,35,Age,0.3306933580335504
871,GenMetS + age,35,GenMetS,0.3074885643770297
872,GenMetS + age,36,Age,0.41883832273949645
873,GenMetS + age,36,GenMetS,0.1105641462601446
874,GenMetS + age,37,Age,0.5880792914325444
875,GenMetS + age,37,GenMetS,0.30984647002967936
876,GenMetS + age,38,Age,0.5511220985001506
877,GenMetS + age,38,GenMetS,0.3375007744500569
878,GenMetS + age,39,Age,0.5045494194980024
879,GenMetS + age,39,GenMetS,0.33424199703370244
880,GenMetS + age,40,Age,0.22918918008377984
881,GenMetS + age,40,GenMetS,0.12196773004578643
882,GenMetS + age,41,Age,0.4674286684581526
883,GenMetS + age,41,GenMetS,0.10561412250857663
884,GenMetS + age,42,Age,0.20557597698757604
885,GenMetS + age,42,GenMetS,0.11309973137377294
886,GenMetS + age,43,Age,0.5638379661600904
887,GenMetS + age,43,GenMetS,0.2571282090205285
888,GenMetS + age,44,Age,0.4699562107619866
889,GenMetS + age,44,GenMetS,0.24521084332003912
890,GenMetS + age,45,Age,0.36829574190413
891,GenMetS + age,45,GenMetS,0.059921465275291824
892,GenMetS + age,46,Age,0.29437557326046804
893,GenMetS + age,46,GenMetS,0.11710633967351607
894,GenMetS + age,47,Age,0.35316144419740875
895,GenMetS + age,47,GenMetS,0.12245557978351743
896,GenMetS + age,48,Age,0.31371582104846896
897,GenMetS + age,48,GenMetS,0.14223914169765906
898,GenMetS + age,49,Age,0.45345967325651015
899,GenMetS + age,49,GenMetS,0.13228104588361803
900,GenMetS + age,50,Age,0.48503829430119555
901,GenMetS + age,50,GenMetS,0.1784507954252399
902,GenMetS + age,51,Age,0.4690662920065229
903,GenMetS + age,51,GenMetS,0.17791656246408824
904,GenMetS + age,52,Age,0.49968493667493213
905,GenMetS + age,52,GenMetS,0.09945393419458913
906,GenMetS + age,53,Age,0.3548289592205374
907,GenMetS + age,53,GenMetS,0.21434249244906306
908,GenMetS + age,54,Age,0.43777955743836
909,GenMetS + age,54,GenMetS,0.13236625752101358
910,GenMetS + age,55,Age,0.2551520504857915
911,GenMetS + age,55,GenMetS,0.09994135150625545
912,GenMetS + age,56,Age,0.5575463303898773
913,GenMetS + age,56,GenMetS,0.19312577053449256
914,GenMetS + age,57,Age,0.32776349904622704
915,GenMetS + age,57,GenMetS,0.10029606126248851
916,GenMetS + age,58,Age,0.5777813503071672
917,GenMetS + age,58,GenMetS,0.42805011336374327
918,GenMetS + age,59,Age,0.2791745714917089
919,GenMetS + age,59,GenMetS,0.1353159143976195
920,GenMetS + age,60,Age,0.44112974637194863
921,GenMetS + age,60,GenMetS,0.2674042364879059
922,GenMetS + age,61,Age,0.5669435343149342
923,GenMetS + age,61,GenMetS,0.18143679254867687
924,GenMetS + age,62,Age,0.48392616918200143
925,GenMetS + age,62,GenMetS,0.18353003404565454
926,GenMetS + age,63,Age,0.3805947679980765
927,GenMetS + age,63,GenMetS,0.17873264973565806
928,GenMetS + age,64,Age,0.2533513201690555
929,GenMetS + age,64,GenMetS,0.14431789485752336
930,GenMetS + age,65,Age,0.22306209259531973
931,GenMetS + age,65,GenMetS,0.1193406074420655
932,GenMetS + age,66,Age,0.5102121611669381
933,GenMetS + age,66,GenMetS,0.15895661617756843
934,GenMetS + age,67,Age,0.441334359554436
935,GenMetS + age,67,GenMetS,0.26472948104805427
936,GenMetS + age,68,Age,0.3569174005526755
937,GenMetS + age,68,GenMetS,0.17048754187473264
938,GenMetS + age,69,Age,0.6279535712005085
939,GenMetS + age,69,GenMetS,0.16474539997069917
940,GenMetS + age,70,Age,0.3034936995901583
941,GenMetS + age,70,GenMetS,0.11279688273384066
942,GenMetS + age,71,Age,0.22025440073209968
943,GenMetS + age,71,GenMetS,0.12872134532734608
944,GenMetS + age,72,Age,0.42403801983463607
945,GenMetS + age,72,GenMetS,0.17055551958832177
946,GenMetS + age,73,Age,0.34721725550273197
947,GenMetS + age,73,GenMetS,0.0853302095909258
948,GenMetS + age,74,Age,0.23886854733302462
949,GenMetS + age,74,GenMetS,0.1266312516622797
950,GenMetS + age,75,Age,0.5103135897925609
951,GenMetS + age,75,GenMetS,0.3916573555555053
952,GenMetS + age,76,Age,0.4040040258522728
953,GenMetS + age,76,GenMetS,0.11155186900389558
954,GenMetS + age,77,Age,0.5446353423439518
955,GenMetS + age,77,GenMetS,0.29075707875019685
956,GenMetS + age,78,Age,0.31068871970750656
957,GenMetS + age,78,GenMetS,0.20746831586598244
958,GenMetS + age,79,Age,0.5659941369631779
959,GenMetS + age,79,GenMetS,0.14262783214035946
960,GenMetS + age,80,Age,0.49318226822382905
961,GenMetS + age,80,GenMetS,0.23816797346642443
962,GenMetS + age,81,Age,0.33875095574418074
963,GenMetS + age,81,GenMetS,0.12001577977199726
964,GenMetS + age,82,Age,0.564718740761832
965,GenMetS + age,82,GenMetS,0.26276706820816076
966,GenMetS + age,83,Age,0.20342538018121079
967,GenMetS + age,83,GenMetS,0.14516202323997612
968,GenMetS + age,84,Age,0.536363897943938
969,GenMetS + age,84,GenMetS,0.24254789569187513
970,GenMetS + age,85,Age,0.400284399353636
971,GenMetS + age,85,GenMetS,0.13493683067614348
972,GenMetS + age,86,Age,0.3557770303929296
973,GenMetS + age,86,GenMetS,0.290187545799547
974,GenMetS + age,87,Age,0.385992564802903
975,GenMetS + age,87,GenMetS,0.05962758213804207
976,GenMetS + age,88,Age,0.2778006534934631
977,GenMetS + age,88,GenMetS,0.1500915319901823
978,GenMetS + age,89,Age,0.18136941482519933
979,GenMetS + age,89,GenMetS,0.11246514063790698
980,GenMetS + age,90,Age,0.6427518457197751
981,GenMetS + age,90,GenMetS,0.20648233441504896
982,GenMetS + age,91,Age,0.5327706705589814
983,GenMetS + age,91,GenMetS,0.3565671461986
984,GenMetS + age,92,Age,0.43548776961180113
985,GenMetS + age,92,GenMetS,0.13625497570185482
986,GenMetS + age,93,Age,0.2726126586409045
987,GenMetS + age,93,GenMetS,0.14618996945507304
988,GenMetS + age,94,Age,0.52260090030716
989,GenMetS + age,94,GenMetS,0.21863620630651706
990,GenMetS + age,95,Age,0.4801565227366431
991,GenMetS + age,95,GenMetS,0.19218390628764453
992,GenMetS + age,96,Age,0.5659228329343932
993,GenMetS + age,96,GenMetS,0.26949824702193853
994,GenMetS + age,97,Age,0.20135250670980265
995,GenMetS + age,97,GenMetS,0.07254840452299907
996,GenMetS + age,98,Age,0.3704459436483665
997,GenMetS + age,98,GenMetS,0.16119455703133187
998,GenMetS + age,99,Age,0.3977951209213996
999,GenMetS + age,99,GenMetS,0.33826461273887076
